Kelime | Kelimenin Frekansi | Most Likely Tag
toy | 3 | 0.00012754017515517388
toys | 7 | 0.0016155088852988692
tracing | 2 | 0.0007902015013828526
track | 14 | 0.00273224043715847
tracks | 3 | 0.0003371165299471851
tract | 7 | 0.0005028916268544129
tractor | 4 | 0.00017005356687356519
tractors | 3 | 0.0003371165299471851
trade | 21 | 0.0007543374402816193
traded | 2 | 0.00028951939779965256
trades | 2 | 0.0002247443532981234
trading | 6 | 0.002370604504148558
tradition | 18 | 0.0007652410509310433
traditional | 12 | 0.0012303906490310674
traditionally | 2 | 0.00042301184433164127
traffic | 17 | 0.0006802142674942607
tragedy | 8 | 0.00034010713374713037
tragic | 7 | 0.000717727878601456
trail | 2 | 0.0005028916268544129
trailed | 2 | 0.0004757373929590866
train | 8 | 0.00041050903119868636
trained | 6 | 0.0014272121788772598
training | 22 | 0.0031608060055314103
trains | 2 | 0.0002247443532981234
transfer | 4 | 0.00041050903119868636
transferred | 2 | 0.00028951939779965256
transfers | 2 | 0.0002247443532981234
transit | 3 | 0.00273224043715847
transition | 7 | 0.00029759374202873904
translate | 2 | 0.00041050903119868636
translated | 2 | 0.0004757373929590866
translation | 2 | 8.502678343678259e-05
translations | 2 | 0.0002247443532981234
transmitter | 3 | 0.00012754017515517388
transport | 2 | 8.502678343678259e-05
transportation | 13 | 0.0005028916268544129
transylvania | 2 | 0.0016406890894175555
trap | 3 | 0.00025144581342720644
travel | 11 | 0.0006157635467980296
traveled | 4 | 0.0008685581933989577
traveler | 2 | 0.00025144581342720644
traveling | 2 | 0.02564102564102564
tray | 2 | 8.502678343678259e-05
treasurer | 6 | 0.00025508035031034776
treasury | 3 | 0.0007543374402816193
treat | 7 | 0.0014367816091954023
treated | 13 | 0.0028544243577545195
treatment | 13 | 0.00273224043715847
treats | 3 | 0.0021660649819494585
treaty | 6 | 0.0005028916268544129
tree | 3 | 0.00025144581342720644
trees | 9 | 0.0010113495898415553
tremble | 2 | 0.00041050903119868636
trembling | 2 | 0.0007902015013828526
tremendous | 14 | 0.001435455757202912
trenchant | 3 | 0.00030759766225776686
trend | 10 | 0.0004251339171839129
trends | 6 | 0.0016155088852988692
trenton | 3 | 0.007067137809187279
trespasses | 3 | 0.0003371165299471851
trial | 23 | 0.00273224043715847
triandos | 3 | 0.0002983590253605172
tribe | 2 | 8.502678343678259e-05
tribune | 3 | 0.0007543374402816193
tribute | 9 | 0.00273224043715847
trick | 2 | 8.502678343678259e-05
tricks | 2 | 0.0016155088852988692
tried | 26 | 0.004053271569195136
tries | 9 | 0.002888086642599278
trim | 4 | 0.00041050903119868636
trimble | 3 | 0.0002983590253605172
trimmer | 2 | 0.00019890601690701143
trinity | 4 | 0.0008203445447087777
trio | 6 | 0.00025144581342720644
trip | 14 | 0.0005951874840574781
triple | 5 | 0.00017005356687356519
tripled | 2 | 0.00028951939779965256
trips | 4 | 0.0004494887065962468
triumph | 7 | 0.00029759374202873904
triumphs | 3 | 0.0003371165299471851
trivial | 2 | 0.00020506510817184457
troop | 3 | 0.0005028916268544129
troops | 18 | 0.0020226991796831106
trophy | 3 | 0.0005028916268544129
trouble | 13 | 0.0005526740923390869
troubled | 4 | 0.0009514747859181732
troubles | 6 | 0.0006742330598943702
troup | 3 | 0.00019890601690701143
truck | 8 | 0.00029759374202873904
trucks | 11 | 0.006756756756756757
true | 21 | 0.0019481185276325234
trujillo | 12 | 0.0035335689045936395
trujillo's | 2 | 0.0037174721189591076
trujillos | 2 | 0.006153846153846154
truly | 10 | 0.002277904328018223
truman | 5 | 0.0004972650422675286
trumpet | 2 | 8.502678343678259e-05
trust | 9 | 0.025
trusted | 2 | 0.00028951939779965256
trustees | 7 | 0.0032310177705977385
truth | 18 | 0.0007652410509310433
try | 29 | 0.005952380952380952
trying | 27 | 0.02564102564102564
tshombe | 2 | 0.00019890601690701143
tucker | 2 | 0.00019890601690701143
tucson | 2 | 0.00019890601690701143
tudor | 3 | 0.0002983590253605172
tuesday | 44 | 0.07308970099667775
tune | 2 | 0.00025144581342720644
tunes | 2 | 0.0002247443532981234
turk | 2 | 0.00019890601690701143
turkey | 2 | 0.0035335689045936395
turkish | 4 | 0.00041013021634368914
turmoil | 3 | 0.00273224043715847
turn | 28 | 0.025
turned | 28 | 0.0052113491603937466
turner | 4 | 0.0016406890894175555
turning | 7 | 0.002370604504148558
turns | 9 | 0.01694915254237288
turtle | 5 | 0.00021256695859195646
turtleneck | 2 | 8.502678343678259e-05
tuttle | 4 | 0.00039781203381402286
tv | 18 | 0.00273224043715847
twelve | 3 | 0.0010574550581600281
twenties | 2 | 0.0032310177705977385
twenty | 5 | 0.0017624250969333803
twenty-five | 3 | 0.0010574550581600281
twenty-second | 3 | 0.05
twice | 13 | 0.0027495769881556685
twin | 2 | 8.502678343678259e-05
twins | 3 | 0.004846526655896607
twist | 3 | 0.00025144581342720644
twists | 2 | 0.0002247443532981234
two | 267 | 0.0912936200211491
two-hour | 3 | 0.00030759766225776686
two-run | 2 | 0.00020506510817184457
two-thirds | 6 | 0.0007593014426727411
two-year | 3 | 0.00030759766225776686
tyler | 2 | 0.00019890601690701143
type | 13 | 0.0005526740923390869
types | 5 | 0.0005618608832453085
typical | 6 | 0.0006151953245155337
typically | 2 | 0.00042301184433164127
tyranny | 3 | 0.00025144581342720644
u | 5 | 0.0035335689045936395
u. | 22 | 0.004922067268252666
u.n. | 13 | 0.007067137809187279
u.n.'s | 3 | 0.2
u.s. | 54 | 0.009844134536505332
u.s.s.r. | 2 | 0.00019890601690701143
ugliness | 2 | 8.502678343678259e-05
ulbricht | 2 | 0.00019890601690701143
ultimate | 8 | 0.0008202604326873783
ultimately | 3 | 0.0006345177664974619
un | 10 | 0.00273224043715847
un-american | 2 | 0.00020506510817184457
unabashed | 2 | 0.00020506510817184457
unable | 5 | 0.0005126627704296114
unanimity | 3 | 0.00012754017515517388
unanimous | 2 | 0.00020506510817184457
unanimously | 3 | 0.0006345177664974619
unbalanced | 2 | 0.0004757373929590866
unbroken | 2 | 0.00020506510817184457
uncertain | 8 | 0.0008202604326873783
uncertainty | 2 | 8.502678343678259e-05
unchanged | 2 | 0.00020506510817184457
uncle | 6 | 0.00019890601690701143
uncomfortable | 2 | 0.00020506510817184457
uncommitted | 2 | 0.00020506510817184457
uncommon | 2 | 0.00020506510817184457
unconditional | 2 | 0.00020506510817184457
uncontrolled | 3 | 0.00030759766225776686
uncovered | 2 | 0.0004757373929590866
under | 128 | 0.006621464138150228
under-developed | 2 | 0.00020506510817184457
underdeveloped | 4 | 0.00041013021634368914
underestimate | 2 | 0.00041050903119868636
undergo | 3 | 0.0006157635467980296
undergone | 2 | 0.0004757373929590866
undergraduate | 3 | 0.00010253255408592229
undergraduates | 2 | 0.006756756756756757
underground | 4 | 0.00042301184433164127
underlying | 6 | 0.034482758620689655
underscored | 2 | 0.00028951939779965256
understand | 17 | 0.0034893267651888342
understandable | 5 | 0.0005126627704296114
understanding | 12 | 0.0015804030027657052
understood | 4 | 0.0009514747859181732
undertake | 4 | 0.0008210180623973727
undertaken | 4 | 0.0009514747859181732
undertakes | 2 | 0.001444043321299639
undertaking | 2 | 8.502678343678259e-05
underwater | 7 | 0.0006151953245155337
underwrite | 2 | 0.00041050903119868636
underwriters | 3 | 0.0016155088852988692
undone | 2 | 0.0004757373929590866
undoubtedly | 3 | 0.0006345177664974619
undue | 3 | 0.00030759766225776686
unemployed | 3 | 0.00030759766225776686
unemployment | 8 | 0.00034010713374713037
unequivocally | 2 | 0.00042301184433164127
unexpected | 3 | 0.00030759766225776686
unfair | 3 | 0.00030759766225776686
unfamiliar | 2 | 0.00020506510817184457
unfortunate | 2 | 0.00020506510817184457
unfortunately | 12 | 0.0025380710659898475
unhappy | 5 | 0.0005126627704296114
unified | 2 | 0.0004757373929590866
uniform | 5 | 0.00017005356687356519
uniforms | 3 | 0.0003371165299471851
unilateral | 2 | 0.00020506510817184457
uninjured | 2 | 0.00020506510817184457
union | 54 | 0.00704048277596178
union's | 2 | 0.006006006006006006
unions | 20 | 0.002247443532981234
unique | 4 | 0.00041013021634368914
unit | 16 | 0.0006377008757758694
unite | 2 | 0.00041050903119868636
united | 134 | 1.0
units | 10 | 0.001123721766490617
unity | 11 | 0.0005028916268544129
universe | 15 | 0.0006377008757758694
universities | 4 | 0.0004494887065962468
university | 79 | 0.013075182298214735
university's | 5 | 0.043010752688172046
unknown | 7 | 0.000717727878601456
unless | 12 | 0.003949967083607637
unlike | 5 | 0.00026485856552600914
unlikely | 5 | 0.0005126627704296114
unlimited | 2 | 0.00020506510817184457
unlined | 2 | 0.00020506510817184457
unmistakable | 2 | 0.00020506510817184457
unnecessary | 3 | 0.00030759766225776686
unoriginals | 2 | 0.006756756756756757
unpleasant | 3 | 0.00030759766225776686
unpopular | 2 | 0.00020506510817184457
unprecedented | 5 | 0.0005126627704296114
unquestionably | 4 | 0.0008460236886632825
unreasonable | 2 | 0.00020506510817184457
unrelieved | 2 | 0.00020506510817184457
unsatisfactory | 2 | 0.00020506510817184457
unskilled | 2 | 0.00020506510817184457
unspecified | 3 | 0.00030759766225776686
until | 59 | 0.01152073732718894
unto | 6 | 0.005649717514124294
unusual | 5 | 0.0005126627704296114
unwilling | 3 | 0.00030759766225776686
up | 265 | 0.75
upheld | 4 | 0.0008685581933989577
uphold | 2 | 0.00041050903119868636
upholstery | 2 | 8.502678343678259e-05
upi | 5 | 0.014134275618374558
upon | 57 | 0.005780346820809248
upper | 2 | 0.0008488964346349745
upset | 2 | 0.00028951939779965256
uptown | 3 | 0.00020506510817184457
upturn | 4 | 0.00017005356687356519
upward | 2 | 0.00042301184433164127
urban | 6 | 0.0006151953245155337
urbanized | 3 | 0.0007136060894386299
urge | 2 | 0.00041050903119868636
urged | 14 | 0.02857142857142857
urgency | 2 | 8.502678343678259e-05
urgent | 4 | 0.00041013021634368914
urges | 2 | 0.001444043321299639
urging | 3 | 0.001185302252074279
us | 82 | 1.0
use | 65 | 0.006362889983579639
used | 40 | 0.007373929590865842
useful | 6 | 0.0006151953245155337
usefulness | 2 | 8.502678343678259e-05
useless | 3 | 0.00030759766225776686
uses | 5 | 0.002888086642599278
using | 22 | 0.00869221651521138
ussr | 3 | 0.00012754017515517388
usual | 12 | 0.0012303906490310674
usually | 21 | 0.004441624365482234
utah | 2 | 0.0035335689045936395
utilities | 2 | 0.0002247443532981234
utility | 5 | 0.00021256695859195646
utilizing | 2 | 0.0007902015013828526
utter | 2 | 0.00020525451559934318
utterance | 2 | 8.502678343678259e-05
v-1 | 3 | 0.00012754017515517388
v. | 7 | 0.00069617105917454
va | 9 | 0.00038262052546552165
va. | 3 | 0.0002983590253605172
vacancy | 3 | 0.00273224043715847
vacated | 2 | 0.0004757373929590866
vacation | 6 | 0.00025508035031034776
vacationing | 2 | 0.0007902015013828526
vague | 3 | 0.00030759766225776686
valid | 2 | 0.00020506510817184457
valley | 4 | 0.0010057832537088258
valleys | 2 | 0.0002247443532981234
valuable | 9 | 0.0008488964346349745
valuation | 3 | 0.00012754017515517388
value | 19 | 0.00273224043715847
valued | 6 | 0.0014272121788772598
van | 10 | 0.000994530084535057
vandiver | 6 | 0.0005967180507210343
vanity | 3 | 0.00012754017515517388
vantage | 4 | 0.00017005356687356519
varani | 2 | 0.00019890601690701143
variation | 3 | 0.00012754017515517388
variations | 2 | 0.2
varied | 4 | 0.0009514747859181732
variety | 16 | 0.0006377008757758694
various | 12 | 0.0012303906490310674
vary | 3 | 0.0006157635467980296
varying | 5 | 0.0019755037534571317
vast | 8 | 0.0008202604326873783
vaughan | 2 | 0.00019890601690701143
vegas | 3 | 0.0002983590253605172
vegetable | 2 | 8.502678343678259e-05
vegetables | 3 | 0.0003371165299471851
vehicle | 6 | 0.00025508035031034776
vehicles | 4 | 0.006756756756756757
veil | 3 | 0.00012754017515517388
veiled | 2 | 0.0004757373929590866
veils | 2 | 0.0002247443532981234
vein | 3 | 0.00012754017515517388
venerable | 2 | 0.00020506510817184457
venezuela | 2 | 0.00019890601690701143
venezuelan | 2 | 0.00020506510817184457
venture | 2 | 8.502678343678259e-05
ventures | 2 | 0.0002247443532981234
verbal | 2 | 0.00020506510817184457
verbally | 2 | 0.00042301184433164127
verdict | 13 | 0.0005526740923390869
verification | 2 | 8.502678343678259e-05
vernava | 3 | 0.0002983590253605172
vernon | 4 | 0.0008203445447087777
vero | 2 | 0.0016406890894175555
verreau | 2 | 0.00019890601690701143
versa | 2 | 0.00042301184433164127
versatile | 2 | 0.00020506510817184457
version | 24 | 0.0015086748805632386
versions | 2 | 0.0002247443532981234
verve | 2 | 8.502678343678259e-05
very | 101 | 0.06605922551252848
veteran | 12 | 0.00041013021634368914
veterans | 10 | 0.004846526655896607
veto | 8 | 0.00029759374202873904
via | 6 | 0.00031783027863121094
vibrant | 3 | 0.00030759766225776686
vice | 19 | 0.004244482173174873
vice-president | 4 | 0.0005028916268544129
vicenza | 2 | 0.00019890601690701143
vickery | 2 | 0.00019890601690701143
vicky | 3 | 0.0002983590253605172
victim | 7 | 0.00029759374202873904
victimized | 2 | 0.0004757373929590866
victims | 6 | 0.0006742330598943702
victor | 3 | 0.0007543374402816193
victories | 4 | 0.0004494887065962468
victory | 29 | 0.0011053481846781737
vienna | 15 | 0.0035335689045936395
viet | 15 | 0.007383100902378999
vieth | 3 | 0.0002983590253605172
vietnam | 2 | 0.0016406890894175555
vietnamese | 5 | 0.009230769230769232
view | 29 | 0.001020321401241391
viewed | 5 | 0.0009514747859181732
viewer | 3 | 0.00012754017515517388
viewers | 3 | 0.0003371165299471851
viewing | 4 | 0.0015804030027657052
viewpoint | 2 | 8.502678343678259e-05
views | 17 | 0.013513513513513514
vigor | 4 | 0.00017005356687356519
vigorous | 7 | 0.000717727878601456
vigorously | 2 | 0.00042301184433164127
vikings | 3 | 0.009230769230769232
villa | 2 | 8.502678343678259e-05
village | 5 | 0.0007543374402816193
villains | 3 | 0.0003371165299471851
vincent | 5 | 0.0004972650422675286
vindication | 2 | 8.502678343678259e-05
violate | 2 | 0.00041050903119868636
violated | 2 | 0.00028951939779965256
violating | 2 | 0.0007902015013828526
violation | 4 | 0.00017005356687356519
violations | 2 | 0.0002247443532981234
violence | 18 | 0.0006802142674942607
violent | 4 | 0.00041013021634368914
violin | 8 | 0.00029759374202873904
violinist | 3 | 0.00012754017515517388
virdon | 2 | 0.00019890601690701143
virgin | 4 | 0.0008488964346349745
virginia | 9 | 0.0008203445447087777
virtual | 2 | 0.00020506510817184457
virtually | 4 | 0.0015186028853454822
virtue | 3 | 0.00012754017515517388
virtues | 5 | 0.0005618608832453085
viscount | 2 | 0.00019890601690701143
visible | 2 | 0.00020506510817184457
visibly | 2 | 0.00042301184433164127
vision | 5 | 0.00021256695859195646
visit | 19 | 0.0014367816091954023
visited | 9 | 0.002026635784597568
visiting | 9 | 0.0035559067562228367
visitor | 3 | 0.00012754017515517388
visitors | 5 | 0.0005618608832453085
vistas | 2 | 0.0002247443532981234
vita | 5 | 0.10638297872340426
vital | 20 | 0.0020506510817184455
vitality | 7 | 0.00029759374202873904
vitally | 2 | 0.0007593014426727411
vivacious | 2 | 0.00020506510817184457
vivid | 4 | 0.00041013021634368914
vocal | 4 | 0.00041013021634368914
vocalists | 2 | 0.0002247443532981234
vocational | 4 | 0.0008488964346349745
voice | 20 | 0.0007543374402816193
voiced | 3 | 0.0005790387955993051
voices | 10 | 0.006756756756756757
volume | 14 | 0.0005526740923390869
volumes | 6 | 0.0016155088852988692
voluntarily | 2 | 0.00042301184433164127
voluntary | 7 | 0.000717727878601456
volunteer | 2 | 0.00020525451559934318
volunteers | 6 | 0.0006742330598943702
vote | 49 | 0.00273224043715847
voted | 12 | 0.0026056745801968733
voters | 14 | 0.0016155088852988692
votes | 10 | 0.0010113495898415553
voting | 9 | 0.0031608060055314103
vowed | 2 | 0.0005790387955993051
vows | 2 | 0.0002247443532981234
vs. | 2 | 0.00010594342621040364
vulnerable | 2 | 0.00020506510817184457
w. | 43 | 0.01098901098901099
wage | 4 | 0.00041050903119868636
waged | 3 | 0.0004757373929590866
wages | 9 | 0.0010113495898415553
wagner | 18 | 0.0016907011437095971
wagner's | 2 | 0.0037174721189591076
wagon | 4 | 0.00025144581342720644
wait | 4 | 0.00041050903119868636
waited | 3 | 0.0008685581933989577
waiting | 9 | 0.0031608060055314103
waldorf-astoria | 2 | 0.0016406890894175555
walk | 14 | 0.0016420361247947454
walked | 11 | 0.0023161551823972205
walker | 9 | 0.0008950770760815514
walking | 5 | 0.0019755037534571317
walks | 2 | 0.001444043321299639
wall | 25 | 0.001760120693990445
wallace | 3 | 0.0002983590253605172
wallenstein | 2 | 0.00019890601690701143
walls | 2 | 0.0002247443532981234
walnut | 3 | 0.00025144581342720644
walter | 16 | 0.0015912481352560915
wangenheim | 2 | 0.00019890601690701143
want | 31 | 0.006362889983579639
wanted | 19 | 0.0052113491603937466
wanting | 5 | 0.0019755037534571317
wants | 17 | 0.01227436823104693
war | 103 | 0.00819672131147541
ward | 9 | 0.0008203445447087777
warden | 4 | 0.00017005356687356519
wardens | 2 | 0.0002247443532981234
wardrobe | 5 | 0.00021256695859195646
wards | 2 | 0.006756756756756757
warfare | 6 | 0.00025508035031034776
warm | 10 | 0.0009227929867733005
warmed | 3 | 0.0005790387955993051
warmly | 4 | 0.0007593014426727411
warmth | 8 | 0.00034010713374713037
warn | 2 | 0.00041050903119868636
warned | 6 | 0.0008685581933989577
warning | 5 | 0.0003951007506914263
warnings | 3 | 0.0003371165299471851
warrant | 4 | 0.00041050903119868636
warren | 14 | 0.0012928891098955744
wars | 6 | 0.0006742330598943702
warsaw | 2 | 0.0008203445447087777
wartime | 2 | 8.502678343678259e-05
warwick | 11 | 0.006562756357670222
was | 1175 | 1.0
wash | 2 | 0.00020525451559934318
washington | 77 | 0.04946996466431095
washington's | 2 | 0.0037174721189591076
wasn't | 6 | 1.0
waste | 2 | 8.502678343678259e-05
wasted | 2 | 0.00028951939779965256
wasteful | 2 | 0.00020506510817184457
watch | 11 | 0.0018472906403940886
watched | 5 | 0.0007136060894386299
watchers | 2 | 0.0016155088852988692
watching | 12 | 0.00434610825760569
water | 25 | 0.029411764705882353
waterfront | 4 | 0.00017005356687356519
waters | 9 | 0.0007866052365434319
